unit_id,student_id,hw_title,hw_submitted,hw_grade
231014,41,10. SQLAlchemy Homework,TRUE,A+
232059,41,9. SQL Homework,TRUE,A+
233012,41,Milestone: Develop Your Resume,TRUE,A+
234060,41,11. HTML and CSS Homework,TRUE,A+
235019,41,12. Web Scraping and Mongo Homework,TRUE,A+
236073,41,Project 2,TRUE,A+
238065,41,14. Plot.ly Homework,TRUE,A+
240034,41,15. Geo-mapping Homework,TRUE,A+
241018,41,Milestone: Polish Your Online Presence,TRUE,A+
242053,41,Project 3,TRUE,A+
243072,41,Milestone: Employer-Ready,TRUE,A+
244090,41,18. Tableau Homework,TRUE,A+
245022,41,19. Supervised Learning Homework,TRUE,A+
246063,41,22. Big Data Homework,TRUE,A+
247012,41,Milestone: Employer-Competitive,TRUE,A+
248022,41,Project 4,TRUE,A+
249043,41,20. Unsupervised Learning Homework,TRUE,A+
250064,41,21. Deep Learning Homework,TRUE,A+
221098,42,0: Data Prework,TRUE,A+
222028,42,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
223039,42,1. Excel Homework,TRUE,A+
224010,42,2. Visual Basic Homework,TRUE,A+
225060,42,3. Python Homework,TRUE,A+
226069,42,4. Pandas Homework,TRUE,A+
227052,42,5. Matplotlib Homework,TRUE,A+
228052,42,Milestone: Pave Your Pathway,TRUE,A+
229014,42,6. Python APIs Homework,TRUE,A+
230090,42,Project 1,TRUE,A+
231014,42,10. SQLAlchemy Homework,TRUE,A+
232059,42,9. SQL Homework,TRUE,A+
233012,42,Milestone: Develop Your Resume,TRUE,A+
234060,42,11. HTML and CSS Homework,TRUE,A+
235019,42,12. Web Scraping and Mongo Homework,TRUE,A+
236073,42,Project 2,TRUE,A+
238065,42,14. Plot.ly Homework,TRUE,A+
240034,42,15. Geo-mapping Homework,TRUE,A+
241018,42,Milestone: Polish Your Online Presence,TRUE,A+
242053,42,Project 3,TRUE,A+
243072,42,Milestone: Employer-Ready,TRUE,A+
244090,42,18. Tableau Homework,TRUE,A+
245022,42,19. Supervised Learning Homework,TRUE,A+
246063,42,22. Big Data Homework,TRUE,A+
247012,42,Milestone: Employer-Competitive,TRUE,A+
248022,42,Project 4,TRUE,A+
249043,42,20. Unsupervised Learning Homework,TRUE,A+
250064,42,21. Deep Learning Homework,TRUE,A+
221098,43,0: Data Prework,TRUE,A+
222028,43,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
223039,43,1. Excel Homework,TRUE,A+
224010,43,2. Visual Basic Homework,TRUE,A+
225060,43,3. Python Homework,TRUE,A+
226069,43,4. Pandas Homework,TRUE,A+
227052,43,5. Matplotlib Homework,TRUE,A+
228052,43,Milestone: Pave Your Pathway,TRUE,A+
229014,43,6. Python APIs Homework,TRUE,A+
230090,43,Project 1,TRUE,A+
231014,43,10. SQLAlchemy Homework,TRUE,A+
232059,43,9. SQL Homework,TRUE,A+
233012,43,Milestone: Develop Your Resume,TRUE,A+
234060,43,11. HTML and CSS Homework,TRUE,A+
235019,43,12. Web Scraping and Mongo Homework,TRUE,A+
236073,43,Project 2,TRUE,A+
238065,43,14. Plot.ly Homework,TRUE,A+
240034,43,15. Geo-mapping Homework,TRUE,A+
241018,43,Milestone: Polish Your Online Presence,TRUE,A+
242053,43,Project 3,TRUE,A+
243072,43,Milestone: Employer-Ready,TRUE,A+
244090,43,18. Tableau Homework,TRUE,A+
245022,43,19. Supervised Learning Homework,TRUE,A+
246063,43,22. Big Data Homework,TRUE,A+
247012,43,Milestone: Employer-Competitive,TRUE,A+
248022,43,Project 4,TRUE,A+
249043,43,20. Unsupervised Learning Homework,TRUE,A+
250064,43,21. Deep Learning Homework,TRUE,A+
221098,44,0: Data Prework,TRUE,A+
222028,44,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
223039,44,1. Excel Homework,TRUE,A+
224010,44,2. Visual Basic Homework,TRUE,A+
225060,44,3. Python Homework,TRUE,A+
226069,44,4. Pandas Homework,TRUE,A+
227052,44,5. Matplotlib Homework,TRUE,A+
228052,44,Milestone: Pave Your Pathway,TRUE,A+
229014,44,6. Python APIs Homework,TRUE,A+
230090,44,Project 1,TRUE,A+
231014,44,10. SQLAlchemy Homework,TRUE,A+
232059,44,9. SQL Homework,TRUE,A+
233012,44,Milestone: Develop Your Resume,TRUE,A+
234060,44,11. HTML and CSS Homework,TRUE,A+
235019,44,12. Web Scraping and Mongo Homework,TRUE,A+
236073,44,Project 2,TRUE,A+
238065,44,14. Plot.ly Homework,TRUE,A+
240034,44,15. Geo-mapping Homework,TRUE,A+
241018,44,Milestone: Polish Your Online Presence,TRUE,A+
242053,44,Project 3,TRUE,A+
243072,44,Milestone: Employer-Ready,TRUE,A+
244090,44,18. Tableau Homework,TRUE,A+
245022,44,19. Supervised Learning Homework,TRUE,A+
246063,44,22. Big Data Homework,TRUE,A+
247012,44,Milestone: Employer-Competitive,TRUE,A+
248022,44,Project 4,TRUE,A+
249043,44,20. Unsupervised Learning Homework,TRUE,A+
250064,44,21. Deep Learning Homework,TRUE,A+
221098,45,0: Data Prework,TRUE,A+
222028,45,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
223039,45,1. Excel Homework,TRUE,A+
224010,45,2. Visual Basic Homework,TRUE,A+
225060,45,3. Python Homework,TRUE,A+
226069,45,4. Pandas Homework,TRUE,A+
227052,45,5. Matplotlib Homework,TRUE,A+
228052,45,Milestone: Pave Your Pathway,TRUE,A+
229014,45,6. Python APIs Homework,TRUE,A+
230090,45,Project 1,TRUE,A+
231014,45,10. SQLAlchemy Homework,TRUE,A+
232059,45,9. SQL Homework,TRUE,A+
233012,45,Milestone: Develop Your Resume,TRUE,A+
234060,45,11. HTML and CSS Homework,TRUE,A+
235019,45,12. Web Scraping and Mongo Homework,TRUE,A+
236073,45,Project 2,TRUE,A+
238065,45,14. Plot.ly Homework,TRUE,A+
240034,45,15. Geo-mapping Homework,TRUE,A+
241018,45,Milestone: Polish Your Online Presence,TRUE,A+
242053,45,Project 3,TRUE,A+
243072,45,Milestone: Employer-Ready,TRUE,A+
244090,45,18. Tableau Homework,TRUE,A+
245022,45,19. Supervised Learning Homework,TRUE,A+
246063,45,22. Big Data Homework,TRUE,A+
247012,45,Milestone: Employer-Competitive,TRUE,A+
248022,45,Project 4,TRUE,A+
249043,45,20. Unsupervised Learning Homework,TRUE,A+
250064,45,21. Deep Learning Homework,TRUE,A+
221098,46,0: Data Prework,TRUE,A+
222028,46,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
223039,46,1. Excel Homework,TRUE,A+
224010,46,2. Visual Basic Homework,TRUE,A+
225060,46,3. Python Homework,TRUE,A+
226069,46,4. Pandas Homework,TRUE,A+
227052,46,5. Matplotlib Homework,TRUE,A+
228052,46,Milestone: Pave Your Pathway,TRUE,A+
229014,46,6. Python APIs Homework,TRUE,A+
230090,46,Project 1,TRUE,A+
231014,46,10. SQLAlchemy Homework,TRUE,A+
232059,46,9. SQL Homework,TRUE,A+
233012,46,Milestone: Develop Your Resume,TRUE,A+
234060,46,11. HTML and CSS Homework,TRUE,A+
235019,46,12. Web Scraping and Mongo Homework,TRUE,A+
236073,46,Project 2,TRUE,A+
238065,46,14. Plot.ly Homework,TRUE,A+
240034,46,15. Geo-mapping Homework,TRUE,A+
241018,46,Milestone: Polish Your Online Presence,TRUE,A+
242053,46,Project 3,TRUE,A+
243072,46,Milestone: Employer-Ready,TRUE,A+
244090,46,18. Tableau Homework,TRUE,A+
245022,46,19. Supervised Learning Homework,TRUE,A+
246063,46,22. Big Data Homework,TRUE,A+
247012,46,Milestone: Employer-Competitive,TRUE,A+
248022,46,Project 4,TRUE,A+
249043,46,20. Unsupervised Learning Homework,TRUE,A+
250064,46,21. Deep Learning Homework,TRUE,A+
221098,47,0: Data Prework,TRUE,A+
222028,47,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
223039,47,1. Excel Homework,TRUE,A+
224010,47,2. Visual Basic Homework,TRUE,A+
225060,47,3. Python Homework,TRUE,A+
226069,47,4. Pandas Homework,TRUE,A+
227052,47,5. Matplotlib Homework,TRUE,A+
228052,47,Milestone: Pave Your Pathway,TRUE,A+
229014,47,6. Python APIs Homework,TRUE,A+
230090,47,Project 1,TRUE,A+
231014,47,10. SQLAlchemy Homework,TRUE,A+
232059,47,9. SQL Homework,TRUE,A+
233012,47,Milestone: Develop Your Resume,TRUE,A+
234060,47,11. HTML and CSS Homework,TRUE,A+
235019,47,12. Web Scraping and Mongo Homework,TRUE,A+
236073,47,Project 2,TRUE,A+
238065,47,14. Plot.ly Homework,TRUE,A+
240034,47,15. Geo-mapping Homework,TRUE,A+
241018,47,Milestone: Polish Your Online Presence,TRUE,A+
242053,47,Project 3,TRUE,A+
243072,47,Milestone: Employer-Ready,TRUE,A+
244090,47,18. Tableau Homework,TRUE,A+
245022,47,19. Supervised Learning Homework,TRUE,A+
246063,47,22. Big Data Homework,TRUE,A+
247012,47,Milestone: Employer-Competitive,TRUE,A+
248022,47,Project 4,TRUE,A+
249043,47,20. Unsupervised Learning Homework,TRUE,A+
250064,47,21. Deep Learning Homework,TRUE,A+
221098,48,0: Data Prework,TRUE,A+
222028,48,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
223039,48,1. Excel Homework,TRUE,A+
224010,48,2. Visual Basic Homework,TRUE,A+
225060,48,3. Python Homework,TRUE,A+
226069,48,4. Pandas Homework,TRUE,A+
227052,48,5. Matplotlib Homework,TRUE,A+
228052,48,Milestone: Pave Your Pathway,TRUE,A+
229014,48,6. Python APIs Homework,TRUE,A+
230090,48,Project 1,TRUE,A+
231014,48,10. SQLAlchemy Homework,TRUE,A+
232059,48,9. SQL Homework,TRUE,A+
233012,48,Milestone: Develop Your Resume,TRUE,A+
234060,48,11. HTML and CSS Homework,TRUE,A+
235019,48,12. Web Scraping and Mongo Homework,TRUE,A+
236073,48,Project 2,TRUE,A+
238065,48,14. Plot.ly Homework,TRUE,A+
240034,48,15. Geo-mapping Homework,TRUE,A+
241018,48,Milestone: Polish Your Online Presence,TRUE,A+
242053,48,Project 3,TRUE,A+
243072,48,Milestone: Employer-Ready,TRUE,A+
244090,48,18. Tableau Homework,TRUE,A+
245022,48,19. Supervised Learning Homework,TRUE,A+
246063,48,22. Big Data Homework,TRUE,A+
247012,48,Milestone: Employer-Competitive,TRUE,A+
248022,48,Project 4,TRUE,A+
249043,48,20. Unsupervised Learning Homework,TRUE,A+
250064,48,21. Deep Learning Homework,TRUE,A+
221098,49,0: Data Prework,TRUE,A+
222028,49,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
223039,49,1. Excel Homework,TRUE,A+
224010,49,2. Visual Basic Homework,TRUE,A+
225060,49,3. Python Homework,TRUE,A+
226069,49,4. Pandas Homework,TRUE,A+
227052,49,5. Matplotlib Homework,TRUE,A+
228052,49,Milestone: Pave Your Pathway,TRUE,A+
229014,49,6. Python APIs Homework,TRUE,A+
230090,49,Project 1,TRUE,A+
231014,49,10. SQLAlchemy Homework,TRUE,A+
232059,49,9. SQL Homework,TRUE,A+
233012,49,Milestone: Develop Your Resume,TRUE,A+
234060,49,11. HTML and CSS Homework,TRUE,A+
235019,49,12. Web Scraping and Mongo Homework,TRUE,A+
236073,49,Project 2,TRUE,A+
238065,49,14. Plot.ly Homework,TRUE,A+
240034,49,15. Geo-mapping Homework,TRUE,A+
241018,49,Milestone: Polish Your Online Presence,TRUE,A+
242053,49,Project 3,TRUE,A+
243072,49,Milestone: Employer-Ready,TRUE,A+
244090,49,18. Tableau Homework,TRUE,A+
245022,49,19. Supervised Learning Homework,TRUE,A+
246063,49,22. Big Data Homework,TRUE,A+
247012,49,Milestone: Employer-Competitive,TRUE,A+
248022,49,Project 4,TRUE,A+
249043,49,20. Unsupervised Learning Homework,TRUE,A+
250064,49,21. Deep Learning Homework,TRUE,A+
221098,50,0: Data Prework,TRUE,A+
222028,50,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
223039,50,1. Excel Homework,TRUE,A+
224010,50,2. Visual Basic Homework,TRUE,A+
225060,50,3. Python Homework,TRUE,A+
226069,50,4. Pandas Homework,TRUE,A+
227052,50,5. Matplotlib Homework,TRUE,A+
228052,50,Milestone: Pave Your Pathway,TRUE,A+
229014,50,6. Python APIs Homework,TRUE,A+
230090,50,Project 1,TRUE,A+
231014,50,10. SQLAlchemy Homework,TRUE,A+
232059,50,9. SQL Homework,TRUE,A+
233012,50,Milestone: Develop Your Resume,TRUE,A+
234060,50,11. HTML and CSS Homework,TRUE,A+
235019,50,12. Web Scraping and Mongo Homework,TRUE,A+
236073,50,Project 2,TRUE,A+
238065,50,14. Plot.ly Homework,TRUE,A+
240034,50,15. Geo-mapping Homework,TRUE,A+
241018,50,Milestone: Polish Your Online Presence,TRUE,A+
242053,50,Project 3,TRUE,A+
243072,50,Milestone: Employer-Ready,TRUE,A+
244090,50,18. Tableau Homework,TRUE,A+
245022,50,19. Supervised Learning Homework,TRUE,A+
246063,50,22. Big Data Homework,TRUE,A+
247012,50,Milestone: Employer-Competitive,TRUE,A+
248022,50,Project 4,TRUE,A+
249043,50,20. Unsupervised Learning Homework,TRUE,A+
250064,50,21. Deep Learning Homework,TRUE,A+
231019,51,0: Data Prework,TRUE,A+
232023,51,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,51,1. Excel Homework,TRUE,A+
234094,51,2. Visual Basic Homework,TRUE,A+
235007,51,3. Python Homework,TRUE,A+
236081,51,4. Pandas Homework,TRUE,A+
237090,51,5. Matplotlib Homework,TRUE,A+
238028,51,Milestone: Pave Your Pathway,TRUE,A+
239060,51,6. Python APIs Homework,TRUE,A+
240042,51,Project 1,TRUE,A+
241029,51,10. SQLAlchemy Homework,TRUE,A+
242009,51,9. SQL Homework,TRUE,A+
243078,51,Milestone: Develop Your Resume,TRUE,A+
244049,51,11. HTML and CSS Homework,TRUE,A+
245009,51,12. Web Scraping and Mongo Homework,TRUE,A+
246042,51,Project 2,TRUE,A+
248063,51,14. Plot.ly Homework,TRUE,A+
250031,51,15. Geo-mapping Homework,TRUE,A+
251064,51,Milestone: Polish Your Online Presence,TRUE,A+
252090,51,Project 3,TRUE,A+
253032,51,Milestone: Employer-Ready,TRUE,A+
254092,51,18. Tableau Homework,TRUE,A+
255016,51,19. Supervised Learning Homework,TRUE,A+
256017,51,22. Big Data Homework,TRUE,A+
257046,51,Milestone: Employer-Competitive,TRUE,A+
258054,51,Project 4,TRUE,A+
259062,51,20. Unsupervised Learning Homework,TRUE,A+
260027,51,21. Deep Learning Homework,TRUE,A+
231019,52,0: Data Prework,TRUE,A+
232023,52,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,52,1. Excel Homework,TRUE,A+
234094,52,2. Visual Basic Homework,TRUE,A+
235007,52,3. Python Homework,TRUE,A+
236081,52,4. Pandas Homework,TRUE,A+
237090,52,5. Matplotlib Homework,TRUE,A+
238028,52,Milestone: Pave Your Pathway,TRUE,A+
239060,52,6. Python APIs Homework,TRUE,A+
240042,52,Project 1,TRUE,A+
241029,52,10. SQLAlchemy Homework,TRUE,A+
242009,52,9. SQL Homework,TRUE,A+
243078,52,Milestone: Develop Your Resume,TRUE,A+
244049,52,11. HTML and CSS Homework,TRUE,A+
245009,52,12. Web Scraping and Mongo Homework,TRUE,A+
246042,52,Project 2,TRUE,A+
248063,52,14. Plot.ly Homework,TRUE,A+
250031,52,15. Geo-mapping Homework,TRUE,A+
251064,52,Milestone: Polish Your Online Presence,TRUE,A+
252090,52,Project 3,TRUE,A+
253032,52,Milestone: Employer-Ready,TRUE,A+
254092,52,18. Tableau Homework,TRUE,A+
255016,52,19. Supervised Learning Homework,TRUE,A+
256017,52,22. Big Data Homework,TRUE,A+
257046,52,Milestone: Employer-Competitive,TRUE,A+
258054,52,Project 4,TRUE,A+
259062,52,20. Unsupervised Learning Homework,TRUE,A+
260027,52,21. Deep Learning Homework,TRUE,A+
231019,53,0: Data Prework,TRUE,A+
232023,53,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,53,1. Excel Homework,TRUE,A+
234094,53,2. Visual Basic Homework,TRUE,A+
235007,53,3. Python Homework,TRUE,A+
236081,53,4. Pandas Homework,TRUE,A+
237090,53,5. Matplotlib Homework,TRUE,A+
238028,53,Milestone: Pave Your Pathway,TRUE,A+
239060,53,6. Python APIs Homework,TRUE,A+
240042,53,Project 1,TRUE,A+
241029,53,10. SQLAlchemy Homework,TRUE,A+
242009,53,9. SQL Homework,TRUE,A+
243078,53,Milestone: Develop Your Resume,TRUE,A+
244049,53,11. HTML and CSS Homework,TRUE,A+
245009,53,12. Web Scraping and Mongo Homework,TRUE,A+
246042,53,Project 2,TRUE,A+
248063,53,14. Plot.ly Homework,TRUE,A+
250031,53,15. Geo-mapping Homework,TRUE,A+
251064,53,Milestone: Polish Your Online Presence,TRUE,A+
252090,53,Project 3,TRUE,A+
253032,53,Milestone: Employer-Ready,TRUE,A+
254092,53,18. Tableau Homework,TRUE,A+
255016,53,19. Supervised Learning Homework,TRUE,A+
256017,53,22. Big Data Homework,TRUE,A+
257046,53,Milestone: Employer-Competitive,TRUE,A+
258054,53,Project 4,TRUE,A+
259062,53,20. Unsupervised Learning Homework,TRUE,A+
260027,53,21. Deep Learning Homework,TRUE,A+
231019,54,0: Data Prework,TRUE,A+
232023,54,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,54,1. Excel Homework,TRUE,A+
234094,54,2. Visual Basic Homework,TRUE,A+
235007,54,3. Python Homework,TRUE,A+
236081,54,4. Pandas Homework,TRUE,A+
237090,54,5. Matplotlib Homework,TRUE,A+
238028,54,Milestone: Pave Your Pathway,TRUE,A+
239060,54,6. Python APIs Homework,TRUE,A+
240042,54,Project 1,TRUE,A+
241029,54,10. SQLAlchemy Homework,TRUE,A+
242009,54,9. SQL Homework,TRUE,A+
243078,54,Milestone: Develop Your Resume,TRUE,A+
244049,54,11. HTML and CSS Homework,TRUE,A+
245009,54,12. Web Scraping and Mongo Homework,TRUE,A+
246042,54,Project 2,TRUE,A+
248063,54,14. Plot.ly Homework,TRUE,A+
250031,54,15. Geo-mapping Homework,TRUE,A+
251064,54,Milestone: Polish Your Online Presence,TRUE,A+
252090,54,Project 3,TRUE,A+
253032,54,Milestone: Employer-Ready,TRUE,A+
254092,54,18. Tableau Homework,TRUE,A+
255016,54,19. Supervised Learning Homework,TRUE,A+
256017,54,22. Big Data Homework,TRUE,A+
257046,54,Milestone: Employer-Competitive,TRUE,A+
258054,54,Project 4,TRUE,A+
259062,54,20. Unsupervised Learning Homework,TRUE,A+
260027,54,21. Deep Learning Homework,TRUE,A+
231019,55,0: Data Prework,FALSE,
232023,55,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,55,1. Excel Homework,TRUE,A+
234094,55,2. Visual Basic Homework,TRUE,A+
235007,55,3. Python Homework,TRUE,A+
236081,55,4. Pandas Homework,TRUE,A+
237090,55,5. Matplotlib Homework,TRUE,A+
238028,55,Milestone: Pave Your Pathway,TRUE,A+
239060,55,6. Python APIs Homework,TRUE,A+
240042,55,Project 1,TRUE,A+
241029,55,10. SQLAlchemy Homework,TRUE,A+
242009,55,9. SQL Homework,TRUE,A+
243078,55,Milestone: Develop Your Resume,TRUE,A+
244049,55,11. HTML and CSS Homework,TRUE,A+
245009,55,12. Web Scraping and Mongo Homework,TRUE,A+
246042,55,Project 2,TRUE,A+
248063,55,14. Plot.ly Homework,TRUE,A+
250031,55,15. Geo-mapping Homework,TRUE,A+
251064,55,Milestone: Polish Your Online Presence,TRUE,A+
252090,55,Project 3,TRUE,A+
253032,55,Milestone: Employer-Ready,TRUE,A+
254092,55,18. Tableau Homework,TRUE,A+
255016,55,19. Supervised Learning Homework,TRUE,A+
256017,55,22. Big Data Homework,TRUE,A+
257046,55,Milestone: Employer-Competitive,TRUE,A+
258054,55,Project 4,TRUE,A+
259062,55,20. Unsupervised Learning Homework,TRUE,A+
260027,55,21. Deep Learning Homework,TRUE,A+
231019,56,0: Data Prework,TRUE,A+
232023,56,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,56,1. Excel Homework,TRUE,A+
234094,56,2. Visual Basic Homework,TRUE,A+
235007,56,3. Python Homework,TRUE,A+
236081,56,4. Pandas Homework,TRUE,A+
237090,56,5. Matplotlib Homework,TRUE,A+
238028,56,Milestone: Pave Your Pathway,TRUE,A+
239060,56,6. Python APIs Homework,TRUE,A+
240042,56,Project 1,TRUE,A+
241029,56,10. SQLAlchemy Homework,TRUE,A+
242009,56,9. SQL Homework,TRUE,A+
243078,56,Milestone: Develop Your Resume,TRUE,A+
244049,56,11. HTML and CSS Homework,TRUE,A+
245009,56,12. Web Scraping and Mongo Homework,TRUE,A+
246042,56,Project 2,TRUE,A+
248063,56,14. Plot.ly Homework,TRUE,A+
250031,56,15. Geo-mapping Homework,TRUE,A+
251064,56,Milestone: Polish Your Online Presence,TRUE,A+
252090,56,Project 3,TRUE,A+
253032,56,Milestone: Employer-Ready,TRUE,A+
254092,56,18. Tableau Homework,TRUE,A+
255016,56,19. Supervised Learning Homework,TRUE,A+
256017,56,22. Big Data Homework,TRUE,A+
257046,56,Milestone: Employer-Competitive,TRUE,A+
258054,56,Project 4,TRUE,A+
259062,56,20. Unsupervised Learning Homework,TRUE,A+
260027,56,21. Deep Learning Homework,TRUE,A+
231019,57,0: Data Prework,TRUE,A+
232023,57,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,57,1. Excel Homework,TRUE,A+
234094,57,2. Visual Basic Homework,TRUE,A+
235007,57,3. Python Homework,TRUE,A+
236081,57,4. Pandas Homework,TRUE,A+
237090,57,5. Matplotlib Homework,TRUE,A+
238028,57,Milestone: Pave Your Pathway,TRUE,A+
239060,57,6. Python APIs Homework,TRUE,A+
240042,57,Project 1,TRUE,A+
241029,57,10. SQLAlchemy Homework,TRUE,A+
242009,57,9. SQL Homework,TRUE,A+
243078,57,Milestone: Develop Your Resume,TRUE,A+
244049,57,11. HTML and CSS Homework,TRUE,A+
245009,57,12. Web Scraping and Mongo Homework,TRUE,A+
246042,57,Project 2,TRUE,A+
248063,57,14. Plot.ly Homework,TRUE,A+
250031,57,15. Geo-mapping Homework,TRUE,A+
251064,57,Milestone: Polish Your Online Presence,TRUE,A+
252090,57,Project 3,TRUE,A+
253032,57,Milestone: Employer-Ready,TRUE,A+
254092,57,18. Tableau Homework,TRUE,A+
255016,57,19. Supervised Learning Homework,TRUE,A+
256017,57,22. Big Data Homework,TRUE,A+
257046,57,Milestone: Employer-Competitive,TRUE,A+
258054,57,Project 4,TRUE,A+
259062,57,20. Unsupervised Learning Homework,TRUE,A+
260027,57,21. Deep Learning Homework,TRUE,A+
231019,58,0: Data Prework,TRUE,A+
232023,58,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,58,1. Excel Homework,TRUE,A+
234094,58,2. Visual Basic Homework,TRUE,A+
235007,58,3. Python Homework,TRUE,A+
236081,58,4. Pandas Homework,TRUE,A+
237090,58,5. Matplotlib Homework,TRUE,A+
238028,58,Milestone: Pave Your Pathway,TRUE,A+
239060,58,6. Python APIs Homework,TRUE,A+
240042,58,Project 1,TRUE,A+
241029,58,10. SQLAlchemy Homework,TRUE,A+
242009,58,9. SQL Homework,TRUE,A+
243078,58,Milestone: Develop Your Resume,TRUE,A+
244049,58,11. HTML and CSS Homework,TRUE,A+
245009,58,12. Web Scraping and Mongo Homework,TRUE,A+
246042,58,Project 2,TRUE,A+
248063,58,14. Plot.ly Homework,TRUE,A+
250031,58,15. Geo-mapping Homework,TRUE,A+
251064,58,Milestone: Polish Your Online Presence,TRUE,A+
252090,58,Project 3,TRUE,A+
253032,58,Milestone: Employer-Ready,TRUE,A+
254092,58,18. Tableau Homework,TRUE,A+
255016,58,19. Supervised Learning Homework,TRUE,A+
256017,58,22. Big Data Homework,TRUE,A+
257046,58,Milestone: Employer-Competitive,TRUE,A+
258054,58,Project 4,TRUE,A+
259062,58,20. Unsupervised Learning Homework,TRUE,A+
260027,58,21. Deep Learning Homework,TRUE,A+
231019,59,0: Data Prework,FALSE,
232023,59,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,59,1. Excel Homework,TRUE,A+
234094,59,2. Visual Basic Homework,TRUE,A+
235007,59,3. Python Homework,TRUE,A+
236081,59,4. Pandas Homework,TRUE,A+
237090,59,5. Matplotlib Homework,TRUE,A+
238028,59,Milestone: Pave Your Pathway,TRUE,A+
239060,59,6. Python APIs Homework,TRUE,A+
240042,59,Project 1,TRUE,A+
241029,59,10. SQLAlchemy Homework,TRUE,A+
242009,59,9. SQL Homework,TRUE,A+
243078,59,Milestone: Develop Your Resume,TRUE,A+
244049,59,11. HTML and CSS Homework,TRUE,A+
245009,59,12. Web Scraping and Mongo Homework,TRUE,A+
246042,59,Project 2,TRUE,A+
248063,59,14. Plot.ly Homework,TRUE,A+
250031,59,15. Geo-mapping Homework,TRUE,A+
251064,59,Milestone: Polish Your Online Presence,TRUE,A+
252090,59,Project 3,TRUE,A+
253032,59,Milestone: Employer-Ready,TRUE,A+
254092,59,18. Tableau Homework,TRUE,A+
255016,59,19. Supervised Learning Homework,TRUE,A+
256017,59,22. Big Data Homework,TRUE,A+
257046,59,Milestone: Employer-Competitive,TRUE,A+
258054,59,Project 4,TRUE,A+
259062,59,20. Unsupervised Learning Homework,TRUE,A+
260027,59,21. Deep Learning Homework,TRUE,A+
231019,60,0: Data Prework,TRUE,A+
232023,60,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,60,1. Excel Homework,TRUE,A+
234094,60,2. Visual Basic Homework,TRUE,A+
235007,60,3. Python Homework,TRUE,A+
236081,60,4. Pandas Homework,TRUE,A+
237090,60,5. Matplotlib Homework,TRUE,A+
238028,60,Milestone: Pave Your Pathway,TRUE,A+
239060,60,6. Python APIs Homework,TRUE,A+
240042,60,Project 1,TRUE,A+
241029,60,10. SQLAlchemy Homework,TRUE,A+
242009,60,9. SQL Homework,TRUE,A+
243078,60,Milestone: Develop Your Resume,TRUE,A+
244049,60,11. HTML and CSS Homework,TRUE,A+
245009,60,12. Web Scraping and Mongo Homework,TRUE,A+
246042,60,Project 2,TRUE,A+
248063,60,14. Plot.ly Homework,TRUE,A+
250031,60,15. Geo-mapping Homework,TRUE,A+
251064,60,Milestone: Polish Your Online Presence,TRUE,A+
252090,60,Project 3,TRUE,A+
253032,60,Milestone: Employer-Ready,TRUE,A+
254092,60,18. Tableau Homework,TRUE,A+
255016,60,19. Supervised Learning Homework,TRUE,A+
256017,60,22. Big Data Homework,TRUE,A+
257046,60,Milestone: Employer-Competitive,TRUE,A+
258054,60,Project 4,TRUE,A+
259062,60,20. Unsupervised Learning Homework,TRUE,A+
260027,60,21. Deep Learning Homework,TRUE,A+
231019,61,0: Data Prework,TRUE,A+
232023,61,Intro to Career Services: Employer-Ready vs Employer-Competitive,TRUE,A+
233088,61,1. Excel Homework,TRUE,A+
234094,61,2. Visual Basic Homework,TRUE,A+
235007,61,3. Python Homework,TRUE,A+
236081,61,4. Pandas Homework,TRUE,A+
237090,61,5. Matplotlib Homework,TRUE,A+
238028,61,Milestone: Pave Your Pathway,TRUE,A+
239060,61,6. Python APIs Homework,TRUE,A+
240042,61,Project 1,TRUE,A+
241029,61,10. SQLAlchemy Homework,TRUE,A+
242009,61,9. SQL Homework,TRUE,A+
243078,61,Milestone: Develop Your Resume,TRUE,A+
244049,61,11. HTML and CSS Homework,TRUE,A+
245009,61,12. Web Scraping and Mongo Homework,TRUE,A+
246042,61,Project 2,TRUE,A+
